"Trade Date","EP Code","EP Name","Product Code","Strike","Option Type","Contract Month","EP OI Total Long","EP OI Total Short"
"23-12-2016","TFF","XXX","HSIO","22600","C","12/2016","11","74"
"23-12-2016","TFF","XXX","HSIO","22600","P","12/2016","","40"
"23-12-2016","TFF","XXX","HSIO","22800","C","12/2016","5","59"
"23-12-2016","TFF","XXX","HSIO","22800","P","12/2016","30","60"
"23-12-2016","TFF","XXX","HSIO","23000","C","12/2016","20","48"
"23-12-2016","TFF","XXX","HSIO","23000","P","12/2016","","14"
"23-12-2016","TFF","XXX","HSIO","23200","C","12/2016","7","21"
"23-12-2016","TFF","XXX","HSIO","23200","P","12/2016","","6"
"23-12-2016","TFF","XXX","HSIO","23400","C","12/2016","31","38"
"23-12-2016","TFF","XXX","HSIO","23600","C","12/2016","12","29"
"23-12-2016","TFF","XXX","HSIO","23800","C","12/2016","17","2"
"23-12-2016","TFF","XXX","HSIO","24000","C","12/2016","253","21"
"23-12-2016","TFF","XXX","HSIO","24200","C","12/2016","","13"
"23-12-2016","TFF","XXX","HSIO","24400","C","12/2016","3","9"
"23-12-2016","TFF","XXX","HSIO","24600","C","12/2016","","10"
"23-12-2016","TFF","XXX","HSIO","24800","C","12/2016","23",""
"23-12-2016","TFF","XXX","HSIO","25000","C","12/2016","16","5"
"23-12-2016","TFF","XXX","HSIO","25200","C","12/2016","","1"
"23-12-2016","TFF","XXX","HSIO","25400","C","12/2016","2","31"
"23-12-2016","TFF","XXX","HSIO","25600","C","12/2016","","15"
"23-12-2016","TFF","XXX","HSIO","25800","C","12/2016","","12"
"23-12-2016","TFF","XXX","HSIO","26000","C","12/2016","5",""
"23-12-2016","TFF","XXX","HSIO","26200","C","12/2016","5",""
"23-12-2016","TFF","XXX","HSIO","26400","C","12/2016","","2"
"23-12-2016","TFF","XXX","HSIO","26600","C","12/2016","1",""
"23-12-2016","TFF","XXX","HSIO","28000","C","12/2016","","5"
"23-12-2016","TFF","XXX","HSIO","29200","C","12/2016","","1"
"23-12-2016","TFF","XXX","HSIO","18000","P","01/2017","40",""
"23-12-2016","TFF","XXX","HSIO","18400","P","01/2017","","5"
"23-12-2016","TFF","XXX","HSIO","18600","P","01/2017","","10"
"23-12-2016","TFF","XXX","HSIO","19000","P","01/2017","70","40"
"23-12-2016","TFF","XXX","HSIO","19200","P","01/2017","40","13"
"23-12-2016","TFF","XXX","HSIO","19400","P","01/2017","","13"
"23-12-2016","TFF","XXX","HSIO","19600","P","01/2017","10","15"
"23-12-2016","TFF","XXX","HSIO","19800","P","01/2017","","7"
"23-12-2016","TFF","XXX","HSIO","20000","P","01/2017","5","52"
"23-12-2016","TFF","XXX","HSIO","20200","P","01/2017","","4"
"23-12-2016","TFF","XXX","HSIO","20400","P","01/2017","71","36"
"23-12-2016","TFF","XXX","HSIO","20600","P","01/2017","27","10"
"23-12-2016","TFF","XXX","HSIO","20800","P","01/2017","1","4"
"23-12-2016","TFF","XXX","HSIO","21000","P","01/2017","2","109"
"23-12-2016","TFF","XXX","HSIO","21200","C","01/2017","","1"
"23-12-2016","TFF","XXX","HSIO","21200","P","01/2017","14","46"
"23-12-2016","TFF","XXX","HSIO","21400","C","01/2017","11","2"
"23-12-2016","TFF","XXX","HSIO","21400","P","01/2017","27","16"
"23-12-2016","TFF","XXX","HSIO","21600","C","01/2017","1","3"
"23-12-2016","TFF","XXX","HSIO","21600","P","01/2017","24","2"
"23-12-2016","TFF","XXX","HSIO","21800","C","01/2017","","6"
"23-12-2016","TFF","XXX","HSIO","21800","P","01/2017","39","2"
"23-12-2016","TFF","XXX","HSIO","22000","C","01/2017","4","6"
"23-12-2016","TFF","XXX","HSIO","22000","P","01/2017","19","3"
"23-12-2016","TFF","XXX","HSIO","22200","C","01/2017","","1"
"23-12-2016","TFF","XXX","HSIO","22400","C","01/2017","4","3"
"23-12-2016","TFF","XXX","HSIO","22400","P","01/2017","","11"
"23-12-2016","TFF","XXX","HSIO","22600","C","01/2017","2","31"
"23-12-2016","TFF","XXX","HSIO","22600","P","01/2017","","2"
"23-12-2016","TFF","XXX","HSIO","22800","C","01/2017","26","20"
"23-12-2016","TFF","XXX","HSIO","23000","C","01/2017","1","49"
"23-12-2016","TFF","XXX","HSIO","23200","C","01/2017","15","30"
"23-12-2016","TFF","XXX","HSIO","23400","C","01/2017","1","60"
"23-12-2016","TFF","XXX","HSIO","23600","C","01/2017","35","10"
"23-12-2016","TFF","XXX","HSIO","23800","C","01/2017","39","25"
"23-12-2016","TFF","XXX","HSIO","24000","C","01/2017","5","36"
"23-12-2016","TFF","XXX","HSIO","24200","C","01/2017","3","26"
"23-12-2016","TFF","XXX","HSIO","24400","C","01/2017","","30"
"23-12-2016","TFF","XXX","HSIO","24600","C","01/2017","","7"
"23-12-2016","TFF","XXX","HSIO","25000","C","01/2017","","2"
"23-12-2016","TFF","XXX","HSIO","25400","C","01/2017","","2"
"23-12-2016","TFF","XXX","HSIO","25600","C","01/2017","","1"
"23-12-2016","TFF","XXX","HSIO","18200","P","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","18400","P","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","18600","P","02/2017","","3"
"23-12-2016","TFF","XXX","HSIO","19000","P","02/2017","","4"
"23-12-2016","TFF","XXX","HSIO","19200","P","02/2017","","2"
"23-12-2016","TFF","XXX","HSIO","19400","P","02/2017","","2"
"23-12-2016","TFF","XXX","HSIO","20000","P","02/2017","","10"
"23-12-2016","TFF","XXX","HSIO","20200","P","02/2017","","7"
"23-12-2016","TFF","XXX","HSIO","20400","P","02/2017","","3"
"23-12-2016","TFF","XXX","HSIO","20600","P","02/2017","3","2"
"23-12-2016","TFF","XXX","HSIO","20800","C","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","20800","P","02/2017","2","6"
"23-12-2016","TFF","XXX","HSIO","21000","P","02/2017","7","2"
"23-12-2016","TFF","XXX","HSIO","21200","P","02/2017","","98"
"23-12-2016","TFF","XXX","HSIO","21400","P","02/2017","1","80"
"23-12-2016","TFF","XXX","HSIO","21600","P","02/2017","1","27"
"23-12-2016","TFF","XXX","HSIO","21800","P","02/2017","92",""
"23-12-2016","TFF","XXX","HSIO","22000","C","02/2017","5",""
"23-12-2016","TFF","XXX","HSIO","22000","P","02/2017","43",""
"23-12-2016","TFF","XXX","HSIO","22200","C","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","22400","C","02/2017","","12"
"23-12-2016","TFF","XXX","HSIO","22600","C","02/2017","10",""
"23-12-2016","TFF","XXX","HSIO","22800","C","02/2017","10",""
"23-12-2016","TFF","XXX","HSIO","23000","C","02/2017","1","42"
"23-12-2016","TFF","XXX","HSIO","23000","P","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","23200","C","02/2017","23","1"
"23-12-2016","TFF","XXX","HSIO","23400","C","02/2017","11",""
"23-12-2016","TFF","XXX","HSIO","23600","C","02/2017","","3"
"23-12-2016","TFF","XXX","HSIO","23800","C","02/2017","10",""
"23-12-2016","TFF","XXX","HSIO","24000","C","02/2017","30","1"
"23-12-2016","TFF","XXX","HSIO","24200","C","02/2017","","64"
"23-12-2016","TFF","XXX","HSIO","24400","C","02/2017","1","44"
"23-12-2016","TFF","XXX","HSIO","24600","C","02/2017","","3"
"23-12-2016","TFF","XXX","HSIO","24800","C","02/2017","1",""
"23-12-2016","TFF","XXX","HSIO","25000","C","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","25400","C","02/2017","","3"
"23-12-2016","TFF","XXX","HSIO","26000","C","02/2017","","1"
"23-12-2016","TFF","XXX","HSIO","11800","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","12000","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","12200","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","14200","P","03/2017","","2"
"23-12-2016","TFF","XXX","HSIO","17000","P","03/2017","","4"
"23-12-2016","TFF","XXX","HSIO","17800","P","03/2017","","4"
"23-12-2016","TFF","XXX","HSIO","18000","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","18200","P","03/2017","","4"
"23-12-2016","TFF","XXX","HSIO","18400","P","03/2017","","13"
"23-12-2016","TFF","XXX","HSIO","18600","P","03/2017","","31"
"23-12-2016","TFF","XXX","HSIO","18800","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","19000","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","19800","P","03/2017","","188"
"23-12-2016","TFF","XXX","HSIO","20000","P","03/2017","","20"
"23-12-2016","TFF","XXX","HSIO","20400","P","03/2017","128","2"
"23-12-2016","TFF","XXX","HSIO","20600","P","03/2017","","26"
"23-12-2016","TFF","XXX","HSIO","20800","P","03/2017","4",""
"23-12-2016","TFF","XXX","HSIO","21000","P","03/2017","8","95"
"23-12-2016","TFF","XXX","HSIO","21200","P","03/2017","18",""
"23-12-2016","TFF","XXX","HSIO","21400","P","03/2017","","2"
"23-12-2016","TFF","XXX","HSIO","21600","P","03/2017","61",""
"23-12-2016","TFF","XXX","HSIO","22200","C","03/2017","","8"
"23-12-2016","TFF","XXX","HSIO","23000","C","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","23000","P","03/2017","","1"
"23-12-2016","TFF","XXX","HSIO","23200","C","03/2017","14",""
"23-12-2016","TFF","XXX","HSIO","23400","C","03/2017","","26"
"23-12-2016","TFF","XXX","HSIO","23600","C","03/2017","10",""
"23-12-2016","TFF","XXX","HSIO","23800","C","03/2017","16","2"
"23-12-2016","TFF","XXX","HSIO","24000","C","03/2017","37","3"
"23-12-2016","TFF","XXX","HSIO","24200","C","03/2017","","25"
"23-12-2016","TFF","XXX","HSIO","24400","C","03/2017","","55"
"23-12-2016","TFF","XXX","HSIO","25000","C","03/2017","4",""
"23-12-2016","TFF","XXX","HSIO","28000","C","03/2017","","4"
"23-12-2016","TFF","XXX","HSIO","13200","P","06/2017","","2"
"23-12-2016","TFF","XXX","HSIO","15800","P","06/2017","","4"
"23-12-2016","TFF","XXX","HSIO","16000","P","06/2017","","4"
"23-12-2016","TFF","XXX","HSIO","17000","P","06/2017","","6"
"23-12-2016","TFF","XXX","HSIO","19000","P","06/2017","","2"
"23-12-2016","TFF","XXX","HSIO","22000","P","06/2017","","1"
"23-12-2016","TFF","XXX","HSIO","23000","P","06/2017","","1"
"23-12-2016","TFF","XXX","HSIO","24000","C","06/2017","","1"
"23-12-2016","TFF","XXX","HSIO","24800","C","06/2017","","4"
"23-12-2016","TFF","XXX","HSIO","26000","C","06/2017","","2"
"23-12-2016","TFF","XXX","HSIO","26800","C","06/2017","","4"
"23-12-2016","TFF","XXX","HSIO","14400","P","09/2017","","6"
"23-12-2016","TFF","XXX","HSIO","22200","C","09/2017","","1"
"23-12-2016","TFF","XXX","HSIO","27400","C","09/2017","","4"
"23-12-2016","TGS","XXX","HSIO","16200","P","12/2016","","1"
"23-12-2016","TGS","XXX","HSIO","16400","P","12/2016","","3"
"23-12-2016","TGS","XXX","HSIO","20200","P","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","21200","P","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","21400","P","12/2016","13",""
"23-12-2016","TGS","XXX","HSIO","21600","C","12/2016","","17"
"23-12-2016","TGS","XXX","HSIO","21600","P","12/2016","17",""
"23-12-2016","TGS","XXX","HSIO","22200","C","12/2016","17",""
"23-12-2016","TGS","XXX","HSIO","22200","P","12/2016","","17"
"23-12-2016","TGS","XXX","HSIO","22600","C","12/2016","","5"
"23-12-2016","TGS","XXX","HSIO","22800","C","12/2016","","4"
"23-12-2016","TGS","XXX","HSIO","23400","C","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","23600","C","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","24000","C","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","24200","C","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","24400","C","12/2016","","18"
"23-12-2016","TGS","XXX","HSIO","24600","C","12/2016","","11"
"23-12-2016","TGS","XXX","HSIO","25000","C","12/2016","","3"
"23-12-2016","TGS","XXX","HSIO","25200","C","12/2016","","9"
"23-12-2016","TGS","XXX","HSIO","26000","C","12/2016","","9"
"23-12-2016","TGS","XXX","HSIO","26400","C","12/2016","","2"
"23-12-2016","TGS","XXX","HSIO","15600","P","01/2017","","1"
"23-12-2016","TGS","XXX","HSIO","21400","C","01/2017","","3"
"23-12-2016","TGS","XXX","HSIO","21400","P","01/2017","21",""
"23-12-2016","TGS","XXX","HSIO","21600","P","01/2017","16",""
"23-12-2016","TGS","XXX","HSIO","21800","C","01/2017","","5"
"23-12-2016","TGS","XXX","HSIO","22400","C","01/2017","","16"
"23-12-2016","TGS","XXX","HSIO","26400","C","01/2017","","1"
"23-12-2016","TLC","XXX","HSIO","20800","P","12/2016","","3"
"23-12-2016","TLC","XXX","HSIO","21000","P","12/2016","","12"
"23-12-2016","TLC","XXX","HSIO","21200","P","12/2016","1",""
"23-12-2016","TLC","XXX","HSIO","21400","P","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","21600","C","12/2016","1",""
"23-12-2016","TLC","XXX","HSIO","21600","P","12/2016","3",""
"23-12-2016","TLC","XXX","HSIO","21800","C","12/2016","1","2"
"23-12-2016","TLC","XXX","HSIO","21800","P","12/2016","","5"
"23-12-2016","TLC","XXX","HSIO","22000","C","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","22000","P","12/2016","6",""
"23-12-2016","TLC","XXX","HSIO","22200","C","12/2016","1","1"
"23-12-2016","TLC","XXX","HSIO","22200","P","12/2016","1",""
"23-12-2016","TLC","XXX","HSIO","22400","C","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","22400","P","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","22800","C","12/2016","2",""
"23-12-2016","TLC","XXX","HSIO","23000","C","12/2016","1",""
"23-12-2016","TLC","XXX","HSIO","23000","P","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","23200","P","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","23400","C","12/2016","2","1"
"23-12-2016","TLC","XXX","HSIO","23400","P","12/2016","","1"
"23-12-2016","TLC","XXX","HSIO","23600","C","12/2016","1","3"
"23-12-2016","TLC","XXX","HSIO","20600","P","01/2017","","1"
"23-12-2016","TLC","XXX","HSIO","21400","P","01/2017","","1"
"23-12-2016","TLC","XXX","HSIO","22200","C","01/2017","","1"
"23-12-2016","TLC","XXX","HSIO","22200","P","01/2017","","1"
"23-12-2016","TLC","XXX","HSIO","22400","C","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","10000","P","12/2016","","204"
"23-12-2016","UOB","XXX","HSIO","12600","P","12/2016","","8"
"23-12-2016","UOB","XXX","HSIO","13000","P","12/2016","","12"
"23-12-2016","UOB","XXX","HSIO","13200","P","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","13400","P","12/2016","4","2"
"23-12-2016","UOB","XXX","HSIO","13600","P","12/2016","","10"
"23-12-2016","UOB","XXX","HSIO","14800","P","12/2016","","4"
"23-12-2016","UOB","XXX","HSIO","15000","P","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","15200","P","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","15400","P","12/2016","","1"
"23-12-2016","UOB","XXX","HSIO","15800","P","12/2016","","3"
"23-12-2016","UOB","XXX","HSIO","16000","P","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","16200","P","12/2016","","15"
"23-12-2016","UOB","XXX","HSIO","16400","P","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","16600","P","12/2016","","92"
"23-12-2016","UOB","XXX","HSIO","16800","P","12/2016","","31"
"23-12-2016","UOB","XXX","HSIO","17000","P","12/2016","","9"
"23-12-2016","UOB","XXX","HSIO","17200","P","12/2016","","123"
"23-12-2016","UOB","XXX","HSIO","17400","P","12/2016","","156"
"23-12-2016","UOB","XXX","HSIO","17600","P","12/2016","","3"
"23-12-2016","UOB","XXX","HSIO","17800","P","12/2016","","22"
"23-12-2016","UOB","XXX","HSIO","18200","P","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","18400","P","12/2016","","15"
"23-12-2016","UOB","XXX","HSIO","18600","P","12/2016","","1"
"23-12-2016","UOB","XXX","HSIO","18800","P","12/2016","","128"
"23-12-2016","UOB","XXX","HSIO","19000","P","12/2016","1","81"
"23-12-2016","UOB","XXX","HSIO","19200","P","12/2016","","53"
"23-12-2016","UOB","XXX","HSIO","19400","P","12/2016","","33"
"23-12-2016","UOB","XXX","HSIO","19600","P","12/2016","","73"
"23-12-2016","UOB","XXX","HSIO","19800","P","12/2016","","10"
"23-12-2016","UOB","XXX","HSIO","20000","P","12/2016","","177"
"23-12-2016","UOB","XXX","HSIO","20200","P","12/2016","","125"
"23-12-2016","UOB","XXX","HSIO","20400","P","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","20600","P","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","20800","P","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","21000","C","12/2016","2","2"
"23-12-2016","UOB","XXX","HSIO","21000","P","12/2016","","32"
"23-12-2016","UOB","XXX","HSIO","21200","C","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","21200","P","12/2016","3","19"
"23-12-2016","UOB","XXX","HSIO","21400","C","12/2016","2","5"
"23-12-2016","UOB","XXX","HSIO","21400","P","12/2016","4","8"
"23-12-2016","UOB","XXX","HSIO","21600","C","12/2016","4","127"
"23-12-2016","UOB","XXX","HSIO","21600","P","12/2016","5","13"
"23-12-2016","UOB","XXX","HSIO","21800","C","12/2016","","49"
"23-12-2016","UOB","XXX","HSIO","21800","P","12/2016","7","17"
"23-12-2016","UOB","XXX","HSIO","22000","C","12/2016","","18"
"23-12-2016","UOB","XXX","HSIO","22000","P","12/2016","10","28"
"23-12-2016","UOB","XXX","HSIO","22200","C","12/2016","3","50"
"23-12-2016","UOB","XXX","HSIO","22200","P","12/2016","9","38"
"23-12-2016","UOB","XXX","HSIO","22400","C","12/2016","7","22"
"23-12-2016","UOB","XXX","HSIO","22400","P","12/2016","","6"
"23-12-2016","UOB","XXX","HSIO","22600","C","12/2016","6","43"
"23-12-2016","UOB","XXX","HSIO","22600","P","12/2016","","9"
"23-12-2016","UOB","XXX","HSIO","22800","C","12/2016","","21"
"23-12-2016","UOB","XXX","HSIO","22800","P","12/2016","2","53"
"23-12-2016","UOB","XXX","HSIO","23000","C","12/2016","","32"
"23-12-2016","UOB","XXX","HSIO","23000","P","12/2016","","8"
"23-12-2016","UOB","XXX","HSIO","23200","C","12/2016","28","19"
"23-12-2016","UOB","XXX","HSIO","23200","P","12/2016","3",""
"23-12-2016","UOB","XXX","HSIO","23400","C","12/2016","","64"
"23-12-2016","UOB","XXX","HSIO","23600","C","12/2016","1","23"
"23-12-2016","UOB","XXX","HSIO","23800","C","12/2016","3","87"
"23-12-2016","UOB","XXX","HSIO","24000","C","12/2016","1","98"
"23-12-2016","UOB","XXX","HSIO","24200","C","12/2016","","43"
"23-12-2016","UOB","XXX","HSIO","24400","C","12/2016","","34"
"23-12-2016","UOB","XXX","HSIO","24600","C","12/2016","1","27"
"23-12-2016","UOB","XXX","HSIO","24800","C","12/2016","","9"
"23-12-2016","UOB","XXX","HSIO","25000","C","12/2016","","15"
"23-12-2016","UOB","XXX","HSIO","25400","C","12/2016","1",""
"23-12-2016","UOB","XXX","HSIO","25600","C","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","25800","C","12/2016","","4"
"23-12-2016","UOB","XXX","HSIO","26000","C","12/2016","","30"
"23-12-2016","UOB","XXX","HSIO","26200","C","12/2016","","25"
"23-12-2016","UOB","XXX","HSIO","26400","C","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","26600","C","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","26800","C","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","27000","C","12/2016","","15"
"23-12-2016","UOB","XXX","HSIO","27400","C","12/2016","","5"
"23-12-2016","UOB","XXX","HSIO","27800","C","12/2016","","7"
"23-12-2016","UOB","XXX","HSIO","28000","C","12/2016","","10"
"23-12-2016","UOB","XXX","HSIO","30000","C","12/2016","","31"
"23-12-2016","UOB","XXX","HSIO","30400","C","12/2016","","3"
"23-12-2016","UOB","XXX","HSIO","31000","C","12/2016","","24"
"23-12-2016","UOB","XXX","HSIO","31200","C","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","31400","C","12/2016","","4"
"23-12-2016","UOB","XXX","HSIO","32000","C","12/2016","","1"
"23-12-2016","UOB","XXX","HSIO","33000","C","12/2016","","12"
"23-12-2016","UOB","XXX","HSIO","34000","C","12/2016","","2"
"23-12-2016","UOB","XXX","HSIO","40000","C","12/2016","","20"
"23-12-2016","UOB","XXX","HSIO","15600","P","01/2017","","5"
"23-12-2016","UOB","XXX","HSIO","16000","P","01/2017","","7"
"23-12-2016","UOB","XXX","HSIO","16200","P","01/2017","","12"
"23-12-2016","UOB","XXX","HSIO","16400","P","01/2017","","8"
"23-12-2016","UOB","XXX","HSIO","16600","P","01/2017","","20"
"23-12-2016","UOB","XXX","HSIO","16800","P","01/2017","","14"
"23-12-2016","UOB","XXX","HSIO","17000","P","01/2017","","6"
"23-12-2016","UOB","XXX","HSIO","17200","P","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","17600","P","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","17800","P","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","18000","P","01/2017","","16"
"23-12-2016","UOB","XXX","HSIO","18200","P","01/2017","","3"
"23-12-2016","UOB","XXX","HSIO","18400","P","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","18800","P","01/2017","","2"
"23-12-2016","UOB","XXX","HSIO","19000","P","01/2017","2","44"
"23-12-2016","UOB","XXX","HSIO","19400","P","01/2017","1",""
"23-12-2016","UOB","XXX","HSIO","20000","P","01/2017","1","77"
"23-12-2016","UOB","XXX","HSIO","20400","P","01/2017","","11"
"23-12-2016","UOB","XXX","HSIO","20600","P","01/2017","","2"
"23-12-2016","UOB","XXX","HSIO","21800","C","01/2017","1",""
"23-12-2016","UOB","XXX","HSIO","22400","C","01/2017","","6"
"23-12-2016","UOB","XXX","HSIO","23000","C","01/2017","","7"
"23-12-2016","UOB","XXX","HSIO","23000","P","01/2017","2",""
"23-12-2016","UOB","XXX","HSIO","23400","C","01/2017","","19"
"23-12-2016","UOB","XXX","HSIO","24000","C","01/2017","","10"
"23-12-2016","UOB","XXX","HSIO","24400","C","01/2017","","47"
"23-12-2016","UOB","XXX","HSIO","24800","C","01/2017","","5"
"23-12-2016","UOB","XXX","HSIO","25000","C","01/2017","","10"
"23-12-2016","UOB","XXX","HSIO","25000","P","01/2017","","6"
"23-12-2016","UOB","XXX","HSIO","25200","C","01/2017","","5"
"23-12-2016","UOB","XXX","HSIO","25400","C","01/2017","","5"
"23-12-2016","UOB","XXX","HSIO","26000","C","01/2017","","9"
"23-12-2016","UOB","XXX","HSIO","26200","C","01/2017","","14"
"23-12-2016","UOB","XXX","HSIO","26400","C","01/2017","","4"
"23-12-2016","UOB","XXX","HSIO","26600","C","01/2017","","1"
"23-12-2016","UOB","XXX","HSIO","26800","C","01/2017","","3"
